"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_u100e_22203","2.2.2.03","OR - OUTRAS OBRIGAÇÕES A PAGAR - LONGO PRAZO","S","sped_account_template_u100e_222","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220301","2.2.2.03.01","OR - OBRIGAÇÕES DIVERSAS - LONGO PRAZO","S","sped_account_template_u100e_22203","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030101","2.2.2.03.01.01","OR - Empréstimos bancários a pagar em longo prazo","A","sped_account_template_u100e_2220301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030102","2.2.2.03.01.02","OR - Financiamentos a pagar em longo prazo","A","sped_account_template_u100e_2220301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030103","2.2.2.03.01.03","OR - Outras obrigações a pagar em longo prazo","A","sped_account_template_u100e_2220301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030199","2.2.2.03.01.99","OR - (-) Encargos financeiros sobre empréstimos e financiamentos a apropriar - LP","A","sped_account_template_u100e_2220301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220302","2.2.2.03.02","OR - ARRENDAMENTO MERCANTIL - LONGO PRAZO","S","sped_account_template_u100e_22203","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030201","2.2.2.03.02.01","OR - Arrendamento mercantil em longo prazo","A","sped_account_template_u100e_2220302","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222030299","2.2.2.03.02.99","OR - (-) Encargos financeiros sobre arrendamento mercantil a apropriar - LP","A","sped_account_template_u100e_2220302","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22204","2.2.2.04","OR - OBRIGAÇÕES PROVISIONADAS - LONGO PRAZO","S","sped_account_template_u100e_222","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220401","2.2.2.04.01","OR - PROVISÕES DIVERSAS - LONGO PRAZO","S","sped_account_template_u100e_22204","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222040101","2.2.2.04.01.01","OR - Outras obrigações provisionadas em longo prazo","A","sped_account_template_u100e_2220401","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22205","2.2.2.05","OR - TRANSFERÊNCIAS A EFETUAR - LP","S","sped_account_template_u100e_222","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220501","2.2.2.05.01","OR - TRANSFERÊNCIAS DE RECURSOS FINANCEIROS A EFETUAR - LP","S","sped_account_template_u100e_22205","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050101","2.2.2.05.01.01","OR - Transferências a efetuar em longo prazo - Direção Nacional","A","sped_account_template_u100e_2220501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050102","2.2.2.05.01.02","OR - Transferências a efetuar em longo prazo - Direção Estadual","A","sped_account_template_u100e_2220501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050103","2.2.2.05.01.03","OR - Transferências a efetuar em longo prazo - Direção Municipal","A","sped_account_template_u100e_2220501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050104","2.2.2.05.01.04","OR - Transferências a efetuar em longo prazo - Candidato","A","sped_account_template_u100e_2220501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050106","2.2.2.05.01.06","OR - Transferências a efetuar em longo prazo - Fundação ou instituto partidário","A","sped_account_template_u100e_2220501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220502","2.2.2.05.02","OR - OUTRAS TRANSFERÊNCIAS DE RECURSOS FINANCEIROS A EFETUAR - LP","S","sped_account_template_u100e_22205","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050201","2.2.2.05.02.01","OR - Recursos de origem não identificada a recolher ao Erário - LONGO PRAZO","A","sped_account_template_u100e_2220502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050202","2.2.2.05.02.02","OR - Valores a recolher - Conta única do Tesouro Nacional - LONGO PRAZO","A","sped_account_template_u100e_2220502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050203","2.2.2.05.02.03","OR - Recursos de fonte vedada a recolher - LONGO PRAZO","A","sped_account_template_u100e_2220502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050204","2.2.2.05.02.04","OR - Valores a devolver ao Erário - Sobras do Fundo Especial de Financiamento de Campanha - LONGO PRAZO","A","sped_account_template_u100e_2220502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222050205","2.2.2.05.02.05","OR - Valores a recolher ao Erário - Multas eleitorais - LONGO PRAZO","A","sped_account_template_u100e_2220502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22206","2.2.2.06","OR - TRANSFERÊNCIAS DE SOBRAS DE CAMPANHA A EFETUAR - LONGO PRAZO","S","sped_account_template_u100e_222","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220601","2.2.2.06.01","OR - SOBRAS DE CAMPANHA A TRANSFERIR - LONGO PRAZO","S","sped_account_template_u100e_22206","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222060101","2.2.2.06.01.01","OR - Sobras financeiras a transferir - LONGO PRAZO","A","sped_account_template_u100e_2220601","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222060102","2.2.2.06.01.02","OR - Sobras em bens permanentes estimáveis em dinheiro a transferir - LONGO PRAZO","A","sped_account_template_u100e_2220601","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22207","2.2.2.07","OR - FORNECEDORES DE BENS E SERVIÇOS - DÍVIDAS DE CAMPANHA - LP","S","sped_account_template_u100e_222","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2220701","2.2.2.07.01","OR - Pleito - ano XXXX (LONGO PRAZO)","S","sped_account_template_u100e_22207","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222070101","2.2.2.07.01.01","OR - Dívida assumida de candidatos - longo prazo","A","sped_account_template_u100e_2220701","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222070102","2.2.2.07.01.02","OR - Dívidas assumida de comitês financeiros - longo prazo","A","sped_account_template_u100e_2220701","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_222070103","2.2.2.07.01.03","OR - Dívidas assumida de diretórios partidários - longo prazo","A","sped_account_template_u100e_2220701","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223","2.2.3","FEFC - OBRIGAÇÕES DE LONGO PRAZO - FUNDO ESPECIAL PARA FINANCIAMENTO DE CAMPANHA","S","sped_account_template_u100e_22","3","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22301","2.2.3.01","FEFC - FORNECEDORES - LONGO PRAZO","S","sped_account_template_u100e_223","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230101","2.2.3.01.01","FEFC - FORNECEDORES DE BENS E SERVIÇOS - LONGO PRAZO","S","sped_account_template_u100e_22301","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223010101","2.2.3.01.01.01","FEFC - Fornecedores de bens em longo prazo","A","sped_account_template_u100e_2230101","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223010102","2.2.3.01.01.02","FEFC - Prestadores de serviços em longo prazo","A","sped_account_template_u100e_2230101","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223010103","2.2.3.01.01.03","FEFC - Outros fornecedores de bens e serviços em longo prazo","A","sped_account_template_u100e_2230101","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22302","2.2.3.02","FEFC - OBRIGAÇÕES TRABALHISTAS, SOCIAIS E FISCAIS - LONGO PRAZO","S","sped_account_template_u100e_223","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230201","2.2.3.02.01","FEFC - OBRIGAÇÕES TRABALHISTAS - LONGO PRAZO","S","sped_account_template_u100e_22302","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223020101","2.2.3.02.01.01","FEFC - Outras obrigações trabalhistas em longo prazo","A","sped_account_template_u100e_2230201","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230202","2.2.3.02.02","FEFC - OBRIGAÇÕES SOCIAIS - LONGO PRAZO","S","sped_account_template_u100e_22302","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223020201","2.2.3.02.02.01","FEFC - Outras obrigações sociais em longo prazo","A","sped_account_template_u100e_2230202","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230203","2.2.3.02.03","FEFC - OBRIGAÇÕES FISCAIS - LONGO PRAZO","S","sped_account_template_u100e_22302","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223020301","2.2.3.02.03.01","FEFC - Outras obrigações fiscais em longo prazo","A","sped_account_template_u100e_2230203","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22303","2.2.3.03","FEFC - OUTRAS OBRIGAÇÕES A PAGAR - LONGO PRAZO","S","sped_account_template_u100e_223","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230301","2.2.3.03.01","FEFC - OBRIGAÇÕES DIVERSAS - LONGO PRAZO","S","sped_account_template_u100e_22303","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223030103","2.2.3.03.01.03","FEFC - Outras obrigações a pagar em longo prazo","A","sped_account_template_u100e_2230301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223030199","2.2.3.03.01.99","FEFC - (-) Encargos financeiros sobre empréstimos e financiamentos a apropriar - LP","A","sped_account_template_u100e_2230301","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230302","2.2.3.03.02","FEFC - ARRENDAMENTO MERCANTIL - LONGO PRAZO","S","sped_account_template_u100e_22303","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223030201","2.2.3.03.02.01","FEFC - Arrendamento mercantil em longo prazo","A","sped_account_template_u100e_2230302","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223030299","2.2.3.03.02.99","FEFC - (-) Encargos financeiros sobre arrendamento mercantil a apropriar - LP","A","sped_account_template_u100e_2230302","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22304","2.2.3.04","FEFC - OBRIGAÇÕES PROVISIONADAS - LONGO PRAZO","S","sped_account_template_u100e_223","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230401","2.2.3.04.01","FEFC - PROVISÕES DIVERSAS - LONGO PRAZO","S","sped_account_template_u100e_22304","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223040101","2.2.3.04.01.01","FEFC - Outras obrigações provisionadas em longo prazo","A","sped_account_template_u100e_2230401","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_22305","2.2.3.05","FEFC - TRANSFERÊNCIAS A EFETUAR - LP","S","sped_account_template_u100e_223","4","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230501","2.2.3.05.01","FEFC - TRANSFERÊNCIAS DE RECURSOS FINANCEIROS A EFETUAR - LP","S","sped_account_template_u100e_22305","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050101","2.2.3.05.01.01","FEFC - Transferências a efetuar em longo prazo - Direção Nacional","A","sped_account_template_u100e_2230501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050102","2.2.3.05.01.02","FEFC - Transferências a efetuar em longo prazo - Direção Estadual","A","sped_account_template_u100e_2230501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050103","2.2.3.05.01.03","FEFC - Transferências a efetuar em longo prazo - Direção Municipal","A","sped_account_template_u100e_2230501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050104","2.2.3.05.01.04","FEFC - Transferências a efetuar em longo prazo - Candidato","A","sped_account_template_u100e_2230501","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2230502","2.2.3.05.02","FEFC - OUTRAS TRANSFERÊNCIAS DE RECURSOS FINANCEIROS A EFETUAR - LP","S","sped_account_template_u100e_22305","5","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050201","2.2.3.05.02.01","FEFC - Recursos de origem não identificada a recolher ao Erário - LONGO PRAZO","A","sped_account_template_u100e_2230502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050202","2.2.3.05.02.02","FEFC - Valores a devolver ao Erário - Aplicação Irregular de recursos públicos - LONGO PRAZO","A","sped_account_template_u100e_2230502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_223050203","2.2.3.05.02.03","FEFC - Recursos de fonte vedada a recolher - LONGO PRAZO","A","sped_account_template_u100e_2230502","6","2","U100E","sped_chart_template_ue"
"sped_account_template_u100e_23","2.3","PATRIMÔNIO LÍQUIDO","S","sped_account_template_u100e_2","2","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_231","2.3.1","PATRIMÔNIO SOCIAL","S","sped_account_template_u100e_23","3","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_23101","2.3.1.01","FP - PATRIMÔNIO SOCIAL – FUNDO PARTIDÁRIO","S","sped_account_template_u100e_231","4","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2310101","2.3.1.01.01","FP - FUNDO PATRIMONIAL","S","sped_account_template_u100e_23101","5","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_231010101","2.3.1.01.01.01","FP - Fundo patrimonial com recursos do Fundo Partidário","S","sped_account_template_u100e_2310101","6","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2310102","2.3.1.01.02","FP - RESERVAS","S","sped_account_template_u100e_23101","5","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_231010201","2.3.1.01.02.01","FP - Reservas estatutárias","A","sped_account_template_u100e_2310102","6","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_231010202","2.3.1.01.02.02","FP - Outras reservas","A","sped_account_template_u100e_2310102","6","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_2310103","2.3.1.01.03","FP - AJUSTES DE AVALIAÇÃO PATRIMONIAL","S","sped_account_template_u100e_23101","5","3","U100E","sped_chart_template_ue"
"sped_account_template_u100e_231010301","2.3.1.01.03.01","FP - Ajustes às normas internacionais de contabilidade","A","sped_account_template_u100e_2310103","6","3","U100E","sped_chart_template_ue"
